id,buyercode,sellercode,order_year,odai,ordered,onai,delivery_year,term,designation,category,desc,coprod,nrdel,nrdelai,delyears,buyer,seller,status,tivunit,tivorder,tivdel
21982,PAP,AUS,1980,,2,,1981,N/A,DC-3/C-47 Skytrain,AC,Transport aircraft,L,2,,1981,Papua New Guinea,Australia,S,1,2,2
58239,PAP,AUS,2014,,,,0,AID,Guardian,SH,Patrol craft,,1,,2018,Papua New Guinea,Australia,N,7,0,7
383,PAP,AUS,1977,,3,,1978,AID,Nomad,AC,Light transport ac,L,3,,1977-1978,Papua New Guinea,Australia,N,1.5,4.5,4.5
2658,PAP,AUS,1980,,2,,1982,N/A,Nomad Searchmaster-B,AC,MP aircraft,L,2,,1982,Papua New Guinea,Australia,N,2,4,4
4635,PAP,AUS,1983,,1,,1984,AID,Nomad Searchmaster-B,AC,MP aircraft,L,1,,1984,Papua New Guinea,Australia,N,2,2,2
1610,PHI,AUS,1974,X,11,X,1976,N/A,Nomad,AC,Light transport ac,L,11,,1975-1976,Philippines,Australia,N,1.5,16.5,16.5
19629,PHI,AUS,1989,,3,X,1990,N/A,Nomad,AC,Light transport ac,L,3,,1990,Philippines,Australia,S,0.6,1.8,1.8
54220,PHI,AUS,1979,,1,,1980,N/A,Nomad,AC,Light transport ac,L,1,,1980,Philippines,Australia,N,1.5,1.5,1.5
16899,SAM,AUS,1985,,1,,1988,AID,ASI-315,SH,Patrol craft,L,1,,1988,Samoa,Australia,N,6,6,6
58245,SAM,AUS,2014,,,,0,AID,Guardian,SH,Patrol craft,,,,,Samoa,Australia,N,7,0,0
51054,SIN,AUS,2009,,100,,2011,N/A,R-600,OT,IFV turret,L,100,X,2010-2011,Singapore,Australia,N,0.6,60,60
54703,SIN,AUS,2012,,35,X,2013,N/A,R-600,OT,IFV turret,L,35,X,2012-2013,Singapore,Australia,N,0.6,21,21
16898,SOL,AUS,1985,,1,,1988,AID,ASI-315,SH,Patrol craft,L,1,,1988,Solomon Islands,Australia,N,6,6,6
20750,SOL,AUS,1989,X,1,,1991,AID,ASI-315,SH,Patrol craft,L,1,,1991,Solomon Islands,Australia,N,6,6,6
58241,SOL,AUS,2014,,,,0,AID,Guardian,SH,Patrol craft,,,,,Solomon Islands,Australia,N,7,0,0
57484,SRI,AUS,2014,X,2,,2014,AID,Bay,SH,Patrol craft,,2,,2014,Sri Lanka,Australia,S,2.6,5.2,5.2
35031,SWE,AUS,2003,,2,,2003,N/A,Saab-340,AC,Transport aircraft,L,2,,2003,Sweden,Australia,S,2.8,5.6,5.6
3245,THA,AUS,1981,,21,,1984,N/A,Nomad,AC,Light transport ac,L,21,X,1982-1984,Thailand,Australia,N,1.5,31.5,31.5
4250,THA,AUS,1983,,6,,1984,AID,Nomad,AC,Light transport ac,L,6,,1984,Thailand,Australia,N,1.5,9,9
4683,THA,AUS,1984,,1,,1985,AID,Nomad Searchmaster-L,AC,MP aircraft,L,1,X,1985,Thailand,Australia,N,2,2,2
18234,TON,AUS,1988,,3,,1991,AID,ASI-315,SH,Patrol craft,L,3,,1989-1991,Tonga,Australia,N,6,18,18
58240,TON,AUS,2014,,,,0,AID,Guardian,SH,Patrol craft,,,,,Tonga,Australia,N,7,0,0
39397,TRI,AUS,2008,,6,,2010,N/A,Austal-30m,SH,Patrol craft,L,6,,2010,Trinidad and Tobago,Australia,N,4,24,24
20724,TUV,AUS,1992,,1,,1994,AID,ASI-315,SH,Patrol craft,L,1,,1994,Tuvalu,Australia,N,6,6,6
58243,TUV,AUS,2014,,,,0,AID,Guardian,SH,Patrol craft,,,,,Tuvalu,Australia,N,7,0,0
50141,UK,AUS,2008,,24,,2008,N/A,Bushmaster,AV,APC,L,24,X,2008,United Kingdom,Australia,N,0.2,4.8,4.8
1164,UK,AUS,1977,,77,X,1982,LIC,Ikara,MI,ASW missile,L,77,X,1977-1982,United Kingdom,Australia,N,0.6,46.2,46.2
27473,UK,AUS,1970,X,600,X,1977,LIC,Ikara,MI,ASW missile,L,600,X,1973-1977,United Kingdom,Australia,N,0.6,360,360
30069,UK,AUS,1960,,400,,1962,N/A,Malkara-1,MI,Anti-tank missile,L,400,X,1961-1962,United Kingdom,Australia,N,0.01,4,4
26487,UK,AUS,1955,X,1,,1955,LOAN,Tide,SH,Support ship,L,1,,1955,United Kingdom,Australia,N,125,125,125
24401,USA,AUS,1985,,7,,1987,N/A,Boeing-707,AC,Transport aircraft,L,7,X,1986-1987,United States,Australia,S,17.8,124.6,124.6
20320,USA,AUS,1991,,7,,1995,N/A,CH-47C Chinook,AC,Transport helicopter,L,7,X,1994-1995,United States,Australia,S,6,42,42
36390,USA,AUS,2008,,1,,2012,LIC,EPF,SH,Transport ship,L,1,,2012,United States,Australia,N,30,30,30
51511,USA,AUS,2009,,11,X,0,LIC,EPF,SH,Transport ship,L,9,,2013-2018,United States,Australia,N,30,330,270
35182,USA,AUS,2003,,7,,2004,N/A,GA-8 Airvan,AC,Light aircraft,L,7,X,2004,United States,Australia,N,0.24,1.68,1.68
31919,USA,AUS,2002,,1,,2002,LEAS,Incat,SH,Transport ship,L,1,,2002,United States,Australia,N,30,30,30
33857,USA,AUS,2001,,1,,2001,LEAS,Incat,SH,Transport ship,L,1,,2001,United States,Australia,N,30,30,30
34658,USA,AUS,2003,,1,,2003,LEAS,Incat,SH,Transport ship,L,1,,2003,United States,Australia,N,30,30,30
54322,USA,AUS,2011,,3,,2011,N/A,KC-707,AC,Tanker/transport ac,L,3,,2011,United States,Australia,S,32,96,96
34657,USA,AUS,2001,,1,,2001,LEAS,WestPac Express,SH,Transport ship,L,1,,2001,United States,Australia,S,12,12,12
16900,VAN,AUS,1985,,1,,1987,AID,ASI-315,SH,Patrol craft,L,1,,1987,Vanuatu,Australia,N,6,6,6
58247,VAN,AUS,2014,,,,0,AID,Guardian,SH,Patrol craft,,,,,Vanuatu,Australia,N,7,0,0
33201,YEM,AUS,2003,,10,,2005,N/A,P-1022,SH,Patrol craft,L,10,,2005,Yemen,Australia,N,4.9,49,49
32175,CHE,BAH,2000,,1,,2001,N/A,Bell-412,AC,Helicopter,L,1,,2001,Chile,Bahrain,S,2,2,2
22741,SIN,BAN,1984,,2,,1984,N/A,Bell-205/UH-1D,AC,Helicopter,L,2,,1984,Singapore,Bangladesh,S,0.88,1.76,1.76
2759,ARG,BEL,1980,,5,,1980,POLI,BDX,AV,APC,L,5,,1980,Argentina,Belgium,N,0.18,0.9,0.9
51258,BAH,BEL,2007,X,42,,2008,N/A,AIFV,AV,IFV,L,42,,2008,Bahrain,Belgium,S,0.36,15.12,15.12
51259,BAH,BEL,2007,X,8,X,2008,N/A,AIFV-APC,AV,APC,L,8,,2008,Bahrain,Belgium,S,0.12,0.96,0.96
39743,BEN,BEL,2007,,4,,2009,N/A,A-109,AC,Light helicopter,L,4,,2007-2009,Benin,Belgium,S,0.48,1.92,1.92
32372,BEN,BEL,2002,,2,,2002,AID,HS-748,AC,Transport aircraft,L,2,,2002,Benin,Belgium,S,3.4,6.8,6.8
39836,BEN,BEL,2007,,18,,2007,N/A,M-113,AV,APC,L,18,X,2007,Benin,Belgium,S,0.1,1.8,1.8
53930,BOL,BEL,1982,,1,X,1983,N/A,SA-315B Lama,AC,Light helicopter,L,1,,1982,Bolivia,Belgium,S,0.3,0.3,0.3
39494,BRA,BEL,2000,,2,,2001,N/A,BPz-2,AV,ARV,L,2,,2001,Brazil,Belgium,S,0.56,1.12,1.12
24223,BRA,BEL,1995,,87,,1999,N/A,Leopard-1A1,AV,Tank,L,87,X,1997-1999,Brazil,Belgium,S,0.84,73.08,73.08
32107,BRA,BEL,1999,,40,X,2002,N/A,M-109A1 155mm,AR,Self-propelled gun,L,40,X,1999-2002,Brazil,Belgium,R,0.726,29.04,29.04
40222,BUL,BEL,2008,,1,,2009,N/A,Tripartite,SH,MCM ship,L,1,,2009,Bulgaria,Belgium,S,22,22,22
35783,BUL,BEL,2004,,1,,2005,N/A,Wielingen,SH,Frigate,L,1,,2005,Bulgaria,Belgium,R,132,132,132
40221,BUL,BEL,2008,,2,,2009,N/A,Wielingen,SH,Frigate,L,2,,2008-2009,Bulgaria,Belgium,S,80,160,160
39773,CHA,BEL,2006,,82,X,2010,N/A,AML-60/90,AV,Armoured car,L,82,X,2007-2010,Chad,Belgium,R,0.231,18.942,18.942
39416,CHE,BEL,2004,,139,,2006,N/A,AIFV,AV,IFV,L,139,X,2006,Chile,Belgium,S,0.36,50.04,50.04
51176,CHE,BEL,2008,,21,X,2009,N/A,M-108 VBCL,AV,APC,L,21,,2009,Chile,Belgium,S,0.12,2.52,2.52
22398,CHE,BEL,1994,,20,,1996,N/A,Mirage-5,AC,FGA aircraft,L,20,,1995-1996,Chile,Belgium,R,7.92,158.4,158.4
22399,CHE,BEL,1994,,5,,1996,N/A,Mirage-5,AC,FGA aircraft,L,5,,1995-1996,Chile,Belgium,S,4.8,24,24
7140,DRC,BEL,1962,,2,,1964,N/A,Auster AOP,AC,Light aircraft,L,2,,1964,DR Congo,Belgium,S,0.028,0.056,0.056
7127,DRC,BEL,1960,,2,,1962,N/A,DH-114 Heron,AC,Light transport ac,L,2,,1962,DR Congo,Belgium,S,0.6,1.2,1.2
7123,DRC,BEL,1961,X,1,,1961,N/A,DH-82 Tiger Moth,AC,Trainer aircraft,L,1,,1961,DR Congo,Belgium,S,0.04,0.04,0.04
7141,DRC,BEL,1962,,2,,1964,N/A,Dove,AC,Light transport ac,L,2,,1964,DR Congo,Belgium,S,0.24,0.48,0.48
8894,DRC,BEL,1961,X,3,,1962,N/A,Dove,AC,Light transport ac,L,3,,1962,DR Congo,Belgium,S,0.24,0.72,0.72
7158,DRC,BEL,1959,X,15,X,1960,N/A,M-3A1 Scout Car,AV,APV,L,15,,1960,DR Congo,Belgium,S,0.044,0.66,0.66
7159,DRC,BEL,1959,X,15,,1960,N/A,M-8 Greyhound,AV,Armoured car,L,15,X,1960,DR Congo,Belgium,S,0.076,1.14,1.14
33846,DRC,BEL,2001,X,1,,2002,N/A,Mi-26,AC,Transport helicopter,L,1,,2002,DR Congo,Belgium,S,12,12,12
7125,DRC,BEL,1961,X,1,,1962,N/A,S-55,AC,Helicopter,L,1,,1962,DR Congo,Belgium,S,0.48,0.48,0.48
7130,DRC,BEL,1963,X,2,,1963,N/A,T-6 Texan,AC,Trainer aircraft,L,2,,1963,DR Congo,Belgium,S,0.128,0.256,0.256
8893,DRC,BEL,1961,,2,,1961,N/A,T-6 Texan,AC,Trainer aircraft,L,2,,1961,DR Congo,Belgium,S,0.128,0.256,0.256
8681,EGY,BEL,1953,X,151,,1955,N/A,Valentine,AV,Light tank,L,151,X,1954-1955,Egypt,Belgium,S,0.12,18.12,18.12
55190,EST,BEL,2010,X,25,X,2010,N/A,Mistral,MI,Portable SAM,L,25,X,2010,Estonia,Belgium,S,0.04,1,1
62292,FRA,BEL,2011,X,2,,2011,N/A,ABC V-12,EN,Diesel engine,,2,,2011,France,Belgium,N,2.5,5,5
54329,FRA,BEL,2005,X,110,X,2013,N/A,Arrows-300,OT,APC turret,L,110,X,2008-2013,France,Belgium,N,0.05,5.5,5.5
54719,FRA,BEL,2009,,2,,2009,LEAS,AS365/AS565 Panther,AC,Helicopter,L,2,,2009,France,Belgium,S,1.3,2.6,2.6
24834,FRA,BEL,1997,,3,,1997,N/A,Tripartite,SH,MCM ship,L,3,,1997,France,Belgium,S,22,66,66
51744,INS,BEL,2008,X,22,X,2013,N/A,CM-90 90mm,OT,Tank turret,L,22,X,2013,Indonesia,Belgium,N,0.6,13.2,13.2
60007,INS,BEL,2014,,150,,2018,N/A,M-113,AV,APC,L,150,X,2014-2018,Indonesia,Belgium,S,0.1,15,15
50586,JOR,BEL,2007,,45,X,2008,N/A,AGM-65 Maverick,MI,ASM,L,45,,2008,Jordan,Belgium,S,0.06,2.7,2.7
39484,JOR,BEL,2005,X,13,X,2005,N/A,AIFV,AV,IFV,L,13,,2005,Jordan,Belgium,S,0.36,4.68,4.68
39483,JOR,BEL,2005,X,48,X,2005,N/A,AIFV-APC,AV,APC,L,48,,2005,Jordan,Belgium,S,0.12,5.76,5.76
37532,JOR,BEL,2006,X,16,,2009,N/A,F-16C,AC,FGA aircraft,L,16,,2008-2009,Jordan,Belgium,S,11.4,182.4,182.4
50743,JOR,BEL,2010,,9,,2011,N/A,F-16C,AC,FGA aircraft,L,9,,2011,Jordan,Belgium,S,11.4,102.6,102.6
39482,JOR,BEL,2005,X,10,X,2005,N/A,M-113,AV,APC,L,10,,2005,Jordan,Belgium,S,0.1,1,1
51257,JOR,BEL,2007,X,18,X,2008,N/A,M-113,AV,APC,L,18,,2008,Jordan,Belgium,S,0.1,1.8,1.8
52888,JOR,BEL,2010,,6,,2010,N/A,M-113,AV,APC,L,6,,2010,Jordan,Belgium,S,0.1,0.6,0.6
39586,JOR,BEL,2004,X,81,,2005,N/A,M-167 Vulcan,AD,AA gun,L,81,,2005,Jordan,Belgium,S,0.16,12.96,12.96
31021,JOR,BEL,1999,X,50,X,2001,N/A,Scorpion,AV,Light tank,L,50,X,2001,Jordan,Belgium,S,0.332,16.6,16.6
31700,JOR,BEL,1999,X,100,X,2000,N/A,Spartan,AV,APC,L,100,X,2000,Jordan,Belgium,S,0.072,7.2,7.2
39485,JOR,BEL,2005,X,143,X,2007,N/A,Spartan,AV,APC,L,143,X,2005-2007,Jordan,Belgium,S,0.072,10.296,10.296
8508,KAT,BEL,1960,,1,,1960,N/A,DH-114 Heron,AC,Light transport ac,L,1,,1960,Katanga,Belgium,S,0.6,0.6,0.6
8509,KAT,BEL,1960,,8,,1960,N/A,T-6 Texan,AC,Trainer aircraft,L,8,,1960,Katanga,Belgium,S,0.128,1.024,1.024
54399,KUW,BEL,1984,,62,X,1986,N/A,CM-90 90mm,OT,Tank turret,L,62,X,1984-1986,Kuwait,Belgium,N,0.6,37.2,37.2
30291,KUW,BEL,1996,,15,X,1999,N/A,LCTS 90mm,OT,Tank turret,L,15,X,1998-1999,Kuwait,Belgium,N,0.7,10.5,10.5
40342,LEB,BEL,2007,,22,,2010,N/A,AIFV,AV,IFV,L,22,,2009-2010,Lebanon,Belgium,S,0.36,7.92,7.92
40343,LEB,BEL,2007,,12,,2009,N/A,M-113,AV,APC,L,12,,2009,Lebanon,Belgium,S,0.1,1.2,1.2
23703,MAL,BEL,1981,,24,,1985,N/A,SIBMAS,AV,APC,L,24,X,1984-1985,Malaysia,Belgium,N,0.25,6,6
3451,MAL,BEL,1981,,162,,1984,N/A,SIBMAS AFSV-90,AV,IFV,L,162,X,1983-1984,Malaysia,Belgium,N,0.85,137.7,137.7
23148,MEX,BEL,1994,X,401,X,1996,N/A,AMX-VCI,AV,APC,L,401,,1994-1996,Mexico,Belgium,R,0.165,66.165,66.165
23147,MEX,BEL,1994,X,95,X,1995,N/A,BDX,AV,APC,L,95,X,1994-1995,Mexico,Belgium,S,0.08,7.6,7.6
51887,MOR,BEL,2008,,90,X,2009,N/A,AIFV,AV,IFV,L,90,X,2009,Morocco,Belgium,S,0.36,32.4,32.4
52698,MOR,BEL,2008,,20,X,2009,N/A,AIFV-APC,AV,APC,L,20,X,2009,Morocco,Belgium,S,0.12,2.4,2.4
39428,MOR,BEL,2006,,43,X,2008,N/A,M-109A1 155mm,AR,Self-propelled gun,L,43,,2008,Morocco,Belgium,S,0.44,18.92,18.92
52743,MOR,BEL,2009,X,13,X,2009,N/A,M-113,AV,APC,L,13,,2009,Morocco,Belgium,S,0.1,1.3,1.3
30750,NAT,BEL,1986,,3,,1989,N/A,Boeing-707,AC,Transport aircraft,L,3,X,1988-1989,NATO**,Belgium,S,17.8,53.4,53.4
21514,NET,BEL,1983,,26,,1984,N/A,M-113,AV,APC,L,26,,1984,Netherlands,Belgium,N,0.25,6.5,6.5
8286,NIG,BEL,1967,X,5,,1969,N/A,DC-3/C-47 Skytrain,AC,Transport aircraft,L,5,,1969,Nigeria,Belgium,S,1,5,5
1933,NIG,BEL,1968,X,1,,1969,N/A,PA-23 Aztec,AC,Light aircraft,L,1,,1969,Nigeria,Belgium,S,0.14,0.14,0.14
14140,NOR,BEL,1966,X,3,,1966,N/A,Adjutant,SH,Minesweeper,L,3,,1966,Norway,Belgium,S,4,12,12
6946,NOR,BEL,1954,X,8,,1956,N/A,C-119 Packet,AC,Transport aircraft,L,8,,1956,Norway,Belgium,S,3.6,28.8,28.8
54401,PAN,BEL,1983,,3,X,1983,N/A,CM-90 90mm,OT,Tank turret,L,3,X,1983,Panama,Belgium,N,0.6,1.8,1.8
54402,PHI,BEL,1993,,12,,1998,N/A,CM-90 90mm,OT,Tank turret,L,12,X,1996-1998,Philippines,Belgium,N,0.6,7.2,7.2
25740,POR,BEL,1979,X,3,,1979,N/A,T-33A Shooting Star,AC,Trainer aircraft,L,3,,1979,Portugal,Belgium,S,1,3,3
25514,QAT,BEL,1996,,36,,1999,N/A,LCTS 90mm,OT,Tank turret,L,36,X,1998-1999,Qatar,Belgium,N,0.7,25.2,25.2
62237,RWA,BEL,1971,X,2,,1971,AID,PA-18 Super Cup,AC,Light aircraft,L,2,,1971,Rwanda,Belgium,S,0.024,0.048,0.048
58865,SAU,BEL,2014,,119,,0,N/A,CT-CV 105mm,OT,Tank turret,L,,,,Saudi Arabia,Belgium,N,0.8,95.2,0
18724,SAU,BEL,2006,X,10,X,2006,N/A,LCTS 90mm,OT,Tank turret,L,10,X,2006,Saudi Arabia,Belgium,N,0.7,7,7
38729,SAU,BEL,2000,,130,,2004,N/A,LCTS 90mm,OT,Tank turret,L,130,X,2000-2004,Saudi Arabia,Belgium,N,0.7,91,91
51518,SAU,BEL,2009,X,84,,2014,N/A,LCTS 90mm,OT,Tank turret,L,84,X,2011-2014,Saudi Arabia,Belgium,N,0.7,58.8,58.8
58866,SAU,BEL,2014,,119,X,0,N/A,MCT,OT,IFV turret,,,,,Saudi Arabia,Belgium,N,0,0,0
21391,SRI,BEL,1990,,12,,1991,N/A,SF-260,AC,Trainer aircraft,L,12,X,1990-1991,Sri Lanka,Belgium,S,0.096,1.152,1.152
2745,TUR,BEL,1981,,17,,1983,AID,F-104G Starfighter,AC,FGA aircraft,L,17,X,1982-1983,Turkey,Belgium,S,4.48,76.16,76.16
54503,UK,BEL,2012,,2,,2013,N/A,BAe-146,AC,Transport aircraft,L,2,,2013,United Kingdom,Belgium,S,10,20,20
39867,UNO,BEL,2006,,15,,2006,LOAN,Pandur,AV,APC,L,15,,2006,United Nations**,Belgium,S,0.12,1.8,1.8
2879,URU,BEL,1980,,20,X,1981,N/A,FN-4RM/62F,AV,Armoured car,L,20,X,1981,Uruguay,Belgium,S,0.16,3.2,3.2
50768,URU,BEL,2007,,3,X,2008,N/A,M-113,AV,APC,L,3,,2008,Uruguay,Belgium,S,0.1,0.3,0.3
22298,URU,BEL,1981,,22,,1981,N/A,M-41 Walker Bulldog,AV,Light tank,L,22,,1981,Uruguay,Belgium,R,0.726,15.972,15.972
1448,ZIM,BEL,1977,X,17,X,1978,ILL,SF-260,AC,Trainer aircraft,L,17,X,1978,Zimbabwe,Belgium,S,0.096,1.632,1.632
28162,ALG,BLR,1998,X,25,X,2002,N/A,MiG-29S,AC,FGA aircraft,L,25,,1999-2002,Algeria,Belarus,S,11.4,285,285
28160,ALG,BLR,1997,X,2,X,1997,N/A,Su-24/Fencer,AC,Bomber aircraft,L,2,,1997,Algeria,Belarus,S,14,28,28
31417,ANG,BLR,1999,X,12,,1999,N/A,2S7 Pion 203mm,AR,Self-propelled gun,L,12,,1999,Angola,Belarus,S,0.44,5.28,5.28
32240,ANG,BLR,1999,X,24,,1999,N/A,BM-21 Grad 122mm,AR,Self-propelled MRL,L,24,,1999,Angola,Belarus,S,0.18,4.32,4.32
22460,ANG,BLR,1993,X,21,,1993,N/A,BMP-1,AV,IFV,L,21,,1993,Angola,Belarus,S,0.36,7.56,7.56
32239,ANG,BLR,1999,X,62,,1999,N/A,BMP-2,AV,IFV,L,62,,1999,Angola,Belarus,S,0.36,22.32,22.32
32241,ANG,BLR,1999,X,12,,1999,N/A,D-30 122mm,AR,Towed gun,L,12,,1999,Angola,Belarus,S,0.14,1.68,1.68
32242,ANG,BLR,1999,X,7,X,1999,N/A,MiG-23ML,AC,Fighter aircraft,L,7,X,1999,Angola,Belarus,S,6.4,44.8,44.8
32243,ANG,BLR,1999,X,7,X,1999,N/A,Su-22,AC,FGA aircraft,L,7,X,1999,Angola,Belarus,S,5.2,36.4,36.4
30133,ANG,BLR,1997,,1,X,2000,N/A,Su-24/Fencer,AC,Bomber aircraft,L,1,X,2000,Angola,Belarus,S,14,14,14
30134,ANG,BLR,1999,X,2,X,2000,N/A,Su-27S/Flanker-B,AC,FGA aircraft,L,2,X,2000,Angola,Belarus,S,17,34,34
32236,ANG,BLR,1999,X,62,,1999,N/A,T-55AM-2,AV,Tank,L,62,,1999,Angola,Belarus,S,0.6,37.2,37.2
32237,ANG,BLR,1999,X,22,,1999,N/A,T-72M1,AV,Tank,L,22,,1999,Angola,Belarus,S,1.04,22.88,22.88
50381,ARM,BLR,2006,X,10,,2007,N/A,D-30 122mm,AR,Towed gun,L,10,X,2007,Armenia,Belarus,S,0.14,1.4,1.4
51213,AZB,BLR,2008,X,3,X,2008,N/A,2S7 Pion 203mm,AR,Self-propelled gun,L,3,,2008,Azerbaijan,Belarus,S,0.44,1.32,1.32
52181,AZB,BLR,2009,,9,X,2009,N/A,2S7 Pion 203mm,AR,Self-propelled gun,L,9,,2009,Azerbaijan,Belarus,S,0.44,3.96,3.96
53981,AZB,BLR,2009,X,30,X,2010,N/A,D-30 122mm,AR,Towed gun,L,30,,2010,Azerbaijan,Belarus,S,0.14,4.2,4.2
52182,AZB,BLR,2009,X,11,X,2012,N/A,Su-25,AC,Ground attack ac,L,11,,2009-2012,Azerbaijan,Belarus,S,4.6,50.6,50.6
39090,AZB,BLR,2004,X,60,X,2006,N/A,T-72M1,AV,Tank,L,60,,2005-2006,Azerbaijan,Belarus,S,1.04,62.4,62.4
57092,AZB,BLR,2010,X,93,X,2013,N/A,T-72M1,AV,Tank,L,93,X,2011-2013,Azerbaijan,Belarus,S,1.04,96.72,96.72
54640,CHI,BLR,2011,X,5,,2013,N/A,Il-76M,AC,Transport aircraft,L,5,X,2013,China,Belarus,S,34,170,170
39089,DJI,BLR,2004,X,2,X,2005,N/A,Mi-24P/Mi-35P,AC,Combat helicopter,L,2,X,2005,Djibouti,Belarus,S,3.6,7.2,7.2
28138,DRC,BLR,1997,X,6,,1997,N/A,BM-21 Grad 122mm,AR,Self-propelled MRL,L,6,,1997,DR Congo,Belarus,S,0.18,1.08,1.08
50382,ERI,BLR,2006,X,9,,2007,N/A,BM-22/9P140 Uragan,AR,Self-propelled MRL,L,9,,2007,Eritrea,Belarus,S,0.44,3.96,3.96
36765,ERI,BLR,2005,X,2,X,2005,N/A,S-125M/SA-3B,AD,SAM system,L,2,,2005,Eritrea,Belarus,R,11.55,23.1,23.1
53767,ERI,BLR,2005,X,70,X,2005,N/A,V-601/SA-3B,MI,SAM,L,70,X,2005,Eritrea,Belarus,S,0.048,3.36,3.36
32187,ETH,BLR,2000,X,2,,2000,N/A,Mi-24P/Mi-35P,AC,Combat helicopter,L,2,,2000,Ethiopia,Belarus,S,3.6,7.2,7.2
30070,ETH,BLR,1998,X,40,,1998,N/A,T-55,AV,Tank,L,40,,1998,Ethiopia,Belarus,S,0.5,20,20
24178,HUN,BLR,1996,X,100,,1996,N/A,T-72M1,AV,Tank,L,100,,1996,Hungary,Belarus,S,1.04,104,104
34676,IRA,BLR,1999,X,37,X,2002,N/A,T-72M1,AV,Tank,L,37,X,2000-2002,Iran,Belarus,S,1.04,38.48,38.48
57135,IRA,BLR,2010,X,2,X,2011,N/A,Vostok-E,GR,Air search radar,L,2,X,2011,Iran,Belarus,N,7.5,15,15
34049,IVO,BLR,2002,X,10,X,2002,N/A,2B11 120mm,AR,Mortar,L,10,,2002,Cote d'Ivoire,Belarus,S,0.02,0.2,0.2
37749,IVO,BLR,2002,X,1,,2002,N/A,An-12,AC,Transport aircraft,L,1,,2002,Cote d'Ivoire,Belarus,S,9.2,9.2,9.2
35420,IVO,BLR,2003,X,6,X,2003,N/A,BM-21 Grad 122mm,AR,Self-propelled MRL,L,6,,2003,Cote d'Ivoire,Belarus,S,0.18,1.08,1.08
34139,IVO,BLR,2002,X,13,,2003,N/A,BMP-1,AV,IFV,L,13,,2002-2003,Cote d'Ivoire,Belarus,S,0.36,4.68,4.68
35119,IVO,BLR,2003,X,13,X,2003,N/A,BRDM-2,AV,Reconnaissance AV,L,13,,2003,Cote d'Ivoire,Belarus,S,0.06,0.78,0.78
35419,IVO,BLR,2003,X,6,,2003,N/A,BTR-80,AV,APC,L,6,,2003,Cote d'Ivoire,Belarus,S,0.14,0.84,0.84
32681,IVO,BLR,2002,X,2,,2002,N/A,Mi-24V/Mi-35,AC,Combat helicopter,L,2,,2002,Cote d'Ivoire,Belarus,S,3.4,6.8,6.8
35559,IVO,BLR,2003,X,1,X,2003,N/A,Mi-8T,AC,Transport helicopter,L,1,,2003,Cote d'Ivoire,Belarus,S,2.4,2.4,2.4
35405,IVO,BLR,2003,X,4,,2004,N/A,Su-25,AC,Ground attack ac,L,4,,2003-2004,Cote d'Ivoire,Belarus,S,4.6,18.4,18.4
31776,MOR,BLR,1999,X,100,X,2000,N/A,T-72B,AV,Tank,L,100,,1999-2000,Morocco,Belarus,R,1.716,171.6,171.6
33388,NEP,BLR,2002,,2,,2003,AID,Mi-8MT/Mi-17,AC,Transport helicopter,L,2,,2003,Nepal,Belarus,S,2.7,5.4,5.4
51913,NIG,BLR,2009,,2,X,2010,N/A,Mi-24P/Mi-35P,AC,Combat helicopter,L,2,,2010,Nigeria,Belarus,S,3.6,7.2,7.2
24321,PAK,BLR,1996,,1920,X,1999,N/A,9M119 Svir/AT-11,MI,Anti-tank missile,L,1920,X,1997-1999,Pakistan,Belarus,N,0.02,38.4,38.4
33500,PER,BLR,1996,X,100,X,1997,N/A,Kh-25/AS-10,MI,ARM,L,100,X,1997,Peru,Belarus,N,0.15,15,15
33497,PER,BLR,1996,X,100,X,1997,N/A,Kh-29/AS-14 Kedge,MI,ASM,L,100,X,1997,Peru,Belarus,N,0.2,20,20
34853,PER,BLR,1996,X,25,X,1997,N/A,Kh-58U/AS-11,MI,ARM,L,25,X,1997,Peru,Belarus,S,0.2,5,5
24332,PER,BLR,1996,,18,,1997,N/A,MiG-29,AC,Fighter aircraft,L,18,,1997,Peru,Belarus,S,8.26,148.68,148.68
24322,PER,BLR,1996,,70,X,1997,N/A,R-27/AA-10,MI,BVRAAM,L,70,X,1997,Peru,Belarus,S,0.076,5.32,5.32
24323,PER,BLR,1996,,350,X,1998,N/A,R-60/AA-8,MI,SRAAM,L,350,X,1997-1998,Peru,Belarus,N,0.09,31.5,31.5
40118,PER,BLR,2001,X,23,,2002,N/A,R-60/AA-8,MI,SRAAM,L,23,,2002,Peru,Belarus,N,0.09,2.07,2.07
27194,PER,BLR,1996,X,18,,1997,N/A,Su-25,AC,Ground attack ac,L,18,,1997,Peru,Belarus,S,4.6,82.8,82.8
29415,RWA,BLR,1998,X,2,X,1999,N/A,Mi-24V/Mi-35,AC,Combat helicopter,L,2,X,1999,Rwanda,Belarus,S,3.4,6.8,6.8
36445,RWA,BLR,1997,,2,,1998,N/A,Mi-24V/Mi-35,AC,Combat helicopter,L,2,X,1998,Rwanda,Belarus,S,3.4,6.8,6.8
23098,SIE,BLR,1994,,2,X,1995,N/A,Mi-24V/Mi-35,AC,Combat helicopter,L,2,X,1995,Sierra Leone,Belarus,S,3.4,6.8,6.8
